760366330840784**|친구와 같이 트윈룩으로 구매했습니당~~끈도 다양한곳에해도 되서 너무 좋았습니다 너무만족해요!
seojin**|배송은 이주 좀 더 걸려서 받았어요!! 거의 삼주,, 오래 기다렸지만 퀄리티는 실망시키지 않네요 ㅎㅎ 오늘 첫 개시했습니당 청바지랑 뷔스티에 조합에 넘 찰떡으로 어울리고 재질도 두툼해요 ㅎㅎ 한여름엔 생각보다 더울 수 있겠지만 넘나리 이뿌다는,, 왜 인기 많은지 알겠어요! 날씬해보이고 진짜 다들 구매하시어ㅠㅠㅠㅠㅠ
thdgo72**|생각보다 진짜 예뻤어요~ 반팔에 재질도 시원해서 여름에 딱히 더울 것 같지도 않구요~ 자주 입을 것 같습니당
ghkd39**|진짜 최악이에요 사고 하루입었는데 팔부분 터졌어요여행갈때입을려고 주문해서 여행날 처음입었는데 터진거 나중에 알고, 사진보니 사진마다 터진거 다 찍혀있어서 사진이랑 여행 다 망쳤어요. 이걸 입고 격하게 움직인것도 아니고 사진만 찍고 돌아다녔는데ㅠ 옷받고 바느질부분이 엉성하길래 걱정했는데 설마 한번 입고 터질줄이야..... 수선도 안될거같은데.. 사지마세요 다들...
71120872**|무난해요~ 길이도 그렇고 디자인도 그렇고 생각했던 그대로 입니다. 세탁을 더 해봐야알겠지만 질도 나쁘지않은것같아요
71120872**|무난해요. 생각했던 그대로에요. 다만 목부분이 일반 티에 비해 신경쓰이지않은정도로 조금 작은것같아요
71120872**|잘산 것 같아요. 길이도 괜찮고 색도 예뻐요. 집에서 입어만봤는데 빨리 입고나가고싶네요ㅎㅎ!!
71120872**|이런 남방 하나 사려고했는데 무난하고 좋아요. 여름에 입기 딱이에요. 아무옷에나 무난하게 입을수있어요
71120872**|핏도 괜찮고 생각했던 그대로에요. 요즘 날씨에 입으면 시원할것같아요. 허리조절끈이 따로있는지 몰랐는데 더 괜찮네요
71120872**|무난합니다. 아무데나해도 기본템이라 잘어울려요. 다만 오래쓰면 조금 갈라지는게있는데 가격대비로는 무난하다고생각해요
71120872**|생각했던 그대로입니다. 색깔도 무난하고 핏도 질도 무난합니다. 얇아서 요즘 날씨에 아무데나 걸치기좋아요.
puj12**|바지 디자인 넘 예뻐서 맘에 들어요 하지만 여름에 입기엔 두께감이 있어서 더울 것 같아요..
puj12**|허리부분이 다른 S사이즈랑 다르게 조금 작은 느낌이들더군요 그리고 여름에 입기엔 두께감이 있어서 무리일 듯 합니다
71120872**|일단 굉장히 편하고 핏도 좋아요. 엉덩이 사이즈에 맞추면 늘 부해보여서 걱정했는데 재구매의사있을정도로 만족합니다!
pakh7**|이뻐요!! 안에 비침도 크게 신경쓰이지 않을 정도에요!! 아무대나 쉽게 막 입을 수 잇어 너무 쥬습니당!
pakh7**|흰 글씨 부분 페인팅이 쉽게 벗겨질 줄 알았는데 세탁기에 막 넣고 돌려도 완전 멀쩡합니다!! 색깔은 실물이 살짝 더 어두워용
pakh7**|넉넉한 사이즈에 감동 ㅠㅠ 약간 박시해서 남녀 공동으로 입을 수 있을 것 같아서 너무 쥬아요!
pakh7**|흰색을 구매했는데 비쳐요ㅜㅜ 안에 속옷 라인까지 비쳐서 속바지는 필수로 입어야할 것 같습니당 ㅠ 비치는 것 말고는 디자인이나 면 재질이나 다 좋아요ㅠㅠ
pakh7**|이뻐요 사진이랑 실물이랑 그대로임니당 :) 흰색이라 비치면 어떡하나 걱정 했는데 하나도 안비칩니당!!
puj12**|디자인은 맘에 들어서 좋아요 그렇지만 반팔 질은 그냥 가격값해서 막 입을 때만 입을 것 같아요
pakh7**|배이직한 벨트의 정석! 면바지에도 청바지에도 스키니에도 다 잘맞아용 :) 벨트 중간 부분이 조금 작아서 잘 돌아가는 불편함이 아주 조금 잇어요
pakh7**|이뻐요!!!!!!!!! 치마는 뒷부분이 밴딩처리되어있어 매우 편하기도 해요bb 무슨 가방을 매도 잘어울리고 코디하기도 쉬워요~
puj12**|벨트 질도 좋고 디자인도 예뻐서 좋아요. 하지만 벨트 두께가 너무 두꺼웠고 구멍이 모자라서 드릴로 구멍뚫었어요
puj12**|생각보다 너무 얇아서 당황스러웠어요 하지만 옷 자체는 예뻐서 맘에 들어요 막 입고 다니기 좋아요
sobd**|바지 사이즈 걱정을 했는데 아주 잘 맞고 좋아요!! 위에 무슨 옷을 입어도 잘 어울려요! 지금 날씨에 딱 맞는 것 같아요!
abc4**|모자가 생각보다 크네요 조금 두꺼워서 여름에 쓰기는 사알짝 더울 것 같습니당 저렴하고 무난하니 정말 막 쓰기 좋은 모자인듯
abc4**|길이도 무릎 위 반정도? 반보다 좀 긴 정도로 예쁜 길이고 핏도 너무 예뻐요! 모델컷이랑 핏 거의 비슷합니다 색도 예쁜 생지네용 마음에 들어요
abc4**|160/52~53 보통체형에 딱 이쁘게 낙낙한 핏이에요! 무난하게 단독으로 입고 다니기 좋습니다 마음에 들어요 :)네이비 노랑색 흰색 샀는데 네이비가 제일 예쁘네용
guddnjs**|여름이라서 막 신을 수 있는 슬리퍼같은 신발 살려고 했는데 다른 사이트보다 많아 저렴해서 샀어요 ㅎㅎ 어디에나 다 어울리는 신발이라서 이번 여름 아주 잘 신을것같습니당! 착화감도 좋고 구두 245신는데 245시키니까 딱 좋아용><
kjlee89**|이뻐요~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~
52425691**|정말 오래 기다려서 받은 상품입니다~ 사진이랑 똑같구요 단추가 동그래서 살짝 불편하긴한데 나름 예뻐서 자주입을거같아요~
52425691**|배송도이 좀 오래걸리긴했지만 상품은 만족입니다~가격대비 괜찮아요 길이도 적당히 길고 근데 여름엔 좀 더울거같아요ㅠㅠ
ssoi7**|맘에 들어요ㅎ 세탁하니 약간 넥라인 쭈글해지는데 좀 더 조심해서 세탁해야겟네용 데일리하게 입기 넘나 좋아요!!
kjlee89**|진짜 이뻐요 여기만큼 싼가격에 투피스 찾는건 어려울거예요 ㅜㅜ 다른색도 나왔으면 좋겠어요 근데 예상한것과 같이 치마는 좀 짧네요 그래도 허리가 안커서 좋아요 제가 다른사람에 비해 허리가 얇은편인데도 꽉 잡아주어서 좋아요
joohee9**|이거 진짜 짱편함 ㅎㅎ 완전 업 되는데 노와이어라 진짜 편하고 잘 모아주고 자크 넘나 귀염 ㅎㅎ
kjlee89**|생각보다 조금 크고 재질도 약간 부드럽고 매끈한재질인줄 알았는데 천이여서 놀랐어요 근데 싼티는 정말 안나고 핏도 이뻐요
joohee9**|흰색사길잘했단생각이들어요 ㅎㅎ 목부분도 괜찮고 완전 싸구려처럼 금방 늘어나진않을것같아여!
kjlee89**|진짜 와 말이안나올정도로 핵이뻐요... 예전부터 사고싶었는데 정말 엄청 이뻐요 다른색도 많이 나왔으면 좋겠어요 ㅜㅜ
joohee9**|반팔티만 늦게 왔는데 까먹고있었어요 ㅎㅎㅎ 4900원인데 괜찮고 편한하고 무난하게 입기 딱임!!
kjlee89**|나시가 정말 탄탄하고 좋아요 가격에 비해 좋은것 같네요 여러분도 나시를 찾고있다면 고고싱 나시 추천합니당
joohee9**|속옷 입기 불편하거나 나시를 또 입어야하는상황에 그냥 이 나시 하나만 입어도 충분하고 완전 편해요!! 나시가 저렴한데도 불구하고 완전 쫀쫀!!
2056918154597022**|은근 많이 파엿어요! 앞도 파엿지만 뒤가 조금 많이 파엿서용ㅇㅅㅇ 저는 파인거 감수하고 구매해서 상관없은데 너무 파인거 싫으신분은 비추
qsc05**|바지가 너무 짧은 것 같아서 원래 m입는데 L로 샀더니 역시 크네요ㅠ_ㅠ음 싼 이유가 있어요,,바지 허리에 구멍도 안뚫려있고,,,,타오바오 느낌,,,,,ㅎ
qsc05**|옷이 얇아서 많이 비치긴 하는데 핏이 정말 예뻐요! 너무 크지 않아서 좋아용 다른 색도 사려고 고민중입니다.
qsc05**|아무래도 흰색이라 조금 비치기는 하는데 적당히 박시하고 예뻐요. 가격도 저렴해서 편하게 입기 좋아요!
qsc05**|세일이라 샀는데 너무 예뻐서 다른 색도 또 사고 싶어요! 그치만 지금 입기엔 조금 더울 것 같아요ㅠㅠ
qsc05**|옷은 예쁜데 제 키가 작아서 아쉬워요ㅠ_ㅠ5센치만 컸으면 정말 예뻤을 텐데,,옷에서 냄새가 나서 처음에 꼭 빨고 입어야 겠네여
bline**|역시 옷은 고고싱이에요! 딱 맞고 너무너무 이뻐요!!! 기다린보람이 있어요!!!  다음에도 여기서 살래요!
bline**|역시 옷은 고고싱이에요! 딱 맞고 너무너무 이뻐요!!! 기다린보람이 있어요!!!  다음에도 여기서 살래요!
bline**|역시 옷은 고고싱이에요! 딱 맞고 너무너무 이뻐요!!! 기다린보람이 있어요!!!  다음에도 여기서 살래요!
bline**|이뻐요!!! 기다린보람이 있어요
bline**|너무너무 이뻐용! 확실히 고고싱 블라우스가 짱이에요
hot07**|치마에도 잘어울리고 청바지에도 잘어울리는 블라우스에요 비침도 적어서 편하게 입을 수 있었어요
hot07**|입어보니까 훨씬 이뻤어요~ 앞으로도 자주 입고 다닐 수 있을 것 같아요 비침은 심해서 안에 꼭 이너 입어야 할 것 같아요
hot07**|허리만 얇은 체형이라 맞는 치마 찾기가어려웠는데 짱짱하고 편하게 입을 수 있었어요~~~~~~
69029571**|예뻤어요 입을때 좀 불편하긴 했는데 입고나면 예뻐요 펑퍼짐해보일줄 알았는데 딱히 그렇지도 않았어요 길이도 안짧고 예뻤어요 잘입을게요
69029571**|새신발이라 그런지 냄새가 좀 많이 났어요 한번밖에 아직 안신었지만 편하고 예뻤어요 잘신을게요
69029571**|원피스랑 같이 들고다니려고 샀어요! 근데 생각보다 좀 작긴했어요 그래도 예뻐요 안에 지퍼도 있고 만족스러워요
69029571**|치마랑 같이 샀어요 작으려나 라고 생각했는데 그렇게 작지도않고 쫀쫀해서 좋았어요 만족스러워요
jjam11**|완전 쫀쫀하고 신축성 대박이에용 !!!!역시 밑고입는 고고싱바지 ❤️동생은 모내기 하러가냐고 그러지만 전 만족합니다
qhfk31**|지금 날씨에는 더울거같지만 색상이나 길이나 저한테 딱 적당해서 너무 이쁘고 좋아요 잘 입을깨요♡♡♡♡
qhfk31**|가방 자체가 싸보이지않고 고급져요! 생각보다 이상이였어요! 가방 안에 파우치도 너무 좋아요 ~
69029571**|예뻐요! 평소에 치마를 잘 안입는데 그래도 너무 예쁘게생겨서 샀는데 너무너무 만족스러워요 벨트도 예쁘고! 배송이 조금 느려서 실망스러웠지만 옷은 너무너무 예쁩니당ㅎㅎ
qhfk31**|길이도 그리 길지도 않고 적당해서 예뻐요 ~~가격도 좋아요!
qhfk31**|핏도 엄청 예뻐요!!배송은 좀 걸렸지만 ㅜㅜ
lay39**|이거 입을 때 목걸이 끼고 입으면 은근히 목걸이 강조되고 좋을거같아요!!여리여리하게 입을 수 있을거같아용
lay39**|대학생이 들고 다니기에도 무난무난한 크기와 색이고요전공책이랑 필통 화장품과 핸드폰 무두 들어가는 크기라좋은거같아요!!월요일부터 들고가려고요ㅋㅋㅋ만족합니당
lay39**|예뻐요 무난하고 잘 들고다닐 수 있을거같아요대학생인데 전공책이랑 필통, 핸드폰 화장품까지 넣고다닐 수 있어서 좋아요
lay39**|너어무너어무너어무 너무 큰거 아닙니까..?제 동생이 입어도 크던데..보통의 분들이 어떻게 입으실까 걱정되는 크긴데요 이건?..반품 처리하려고요 배송도 늦고 개인적으로 비추요
dekuu12**|진짜 실물 갑! 사진 보다 실물더 이뻐요 어디에 코디해도 이쁜 크로스 백 이예요! 역시 믿고 사는 고고싱
lay39**|조금 부해보이는 감이 있어요물결넥이기 때문에 예쁘지만 어깨가 좀 넓어보인다는단점이 존재하는 상품
lay39**|9900원에 샀는데 진짜 맘에 들어요!깔끔하고 무난해용 크기는 사진과 같아요처음 만나는 분이 명품가방인줄 알았다고 하더라구요ㅋㅋㅋㅋ그정도의 퀄이고 원피스나 청바지나 같이 착용했을 때 이상없어용
bchzh1**|딱 가격 만큼 하네요ㅠㅠ 검정색이라서 그런지 먼지 엄청 붙어있고..그냥 물놀이 갈 때 입어야 될 것 같네요ㅠ
bchzh1**|싸게 잘 산 것 같아요~ 색깔도 똑같아요ㅎㅎㅎ근데 살빼고 입어야될 것 같네요ㅠㅠㅠ 옷 자체는 예뻐요~~~잘 입을게요ㅎㅎ
hayeon03**|생각했던 핏은 아니여서 조금 아쉬워요 ㅠㅠㅠ그리고 목부분이 너무 넓게 나오는것같아요 ㅠㅠ
hayeon03**|강아지넘귀여워요ㅠ
hayeon03**|너무귀여우ㅓ요ㅠㅠㅠㅠ
hayeon03**|좀 부해보이는것같지만 좋아요
hayeon03**|너무 얇은데 좀 더운재질입니다
45989153**|진짜 이뻐요 ㅎㅎㅎ앞에는 적당히 짧고 뒤에는 길어서 계단 다닐때도 안불편하고 진짜 시원해요 ㅎㅎㅎ
45989153**|깔끔하고 이뻐요!!!!! 여름에 그냥 어떤 하의에나 잘 어울려서 막 입기 좋아요~~~데일리로 짱입니당 ㅎㅎㅎ
scys**|진짜 옷 색 너무 예뻐요. 딱 예쁜 귤색이라서 너무 마음에 들어요. 박시해서 시원하고 편해요. 청바지랑 입으니까 잘어울려요. 여름에 많이 입을 것 같습니당
kimyujin**|진짜 보자마자 바로사버렸는데 진짜 너무이쁜제품인거같아여ㅠㅠㅠㅠㅠ진짜너무이뻐요ㅠㅠㅠㅠㅠ 원피스안에 나시도있어서 비칠걱정안해도될꺼같고 길이도 제가딱원하는만큼오고 팔부분에 살비치는것도 진짜너무맘에들어요 가격대비도괜찮은거같고 사실너무잘한거같아요! 배송도빠르고 맘에듭니당! 앞으로 자주이용할께욥!
chlgpw**|제가 이거를 체크남방 속에 입을 꺼라 프린트 많이 없고 최대한 깔끔한 티를 고르다가 산건데 너무 잘 산거 같고 너무 얇진 않을까? 했는데 전혀 그렇지 않고 프린트도 깔끔하고 기본 티로 너무 잘 산거 같아요~ 자주 입을꺼 같아요!!^^
chlgpw**|제가 많이 통통한 편인데 free사이즈라 작거나 꽉낄까봐 걱정했는데 저한텐 헐렁한 핏은 절때 아니지만 꽉끼는 스키니 입는것 보다는 이게 훨씬 여유있어보이고 안껴 보이고 핏도 예쁘게 빠졌고 편해서 자주 입을 듯 해요~^^ 통통해서 어두운 색만 검정하고 진청만 샀는데 밝은색도 괜찮을 것 같아서 다른색깔로도 재구매 하고싶어서 옷 오자마자 다시 쇼핑중입니당ㅎㅎ
chlgpw**|제가 많이 통통한 편인데 free사이즈라 작거나 꽉낄까봐 걱정했는데 저한텐 헐렁한 핏은 절때 아니지만 꽉끼는 스키니 입는것 보다는 이게 훨씬 여유있어보이고 안껴 보이고 핏도 예쁘게 빠졌고 편해서 자주 입을 듯 해요~^^ 다른색깔로도 재구매 하고싶어서 옷 오자마자 다시 쇼핑중입니당ㅎㅎ
chlgpw**|제가 많이 통통한 편인데 바지 뒤에가 고무줄로 되어있어서 잘 늘어나서 입기에 너무 좋구 바지 길이도 무릎 약간 위에까지 길이여서 여름에 더운데 짧은 반바지는 못입겠을때 이거 입으면 너무 편하고 좋을 것 같아요~ 다른색깔로 재구매 하고싶어서 옷 오자마자 다시 쇼핑중입니당ㅎㅎ
wjdgpwls05**|사고 다음날에 입었는데 가랭이부분 찢겼어요..^^  박음질이 완전 약합니다 돈버렸네요
59484143**|이뻐용*다른 고객분들이 구매하실 때 참고할 수 있게 아래사항 기재 부탁드려요! ^^- 키, 몸무게 165 53-착용사이즈 s-착용 후 느낌은?(좋은점/나쁜점)할인하길래 남은게 s밖에 없어서 샀는데 안맞아서 살빼고 입으려구요 진청이 엄청 진한 진청이 아니라 아쉽지만 싸게 잘 샀네요 신축성은 1도 없어용
